income,employment_length,existing_debt,loan_amount,credit_score,payment_consistency_pct,income_volatility_score,debt_trend,default
98467.25,1.3,22515.63,17040.45,693,58.8,35.3,0.565,1
38586.64,1.7,8514.45,20156.97,633,79.2,43.0,-0.107,0
93190.0,3.0,51251.88,25445.77,691,90.5,0.0,0.032,0
72851.17,10.3,36261.93,6782.93,602,73.1,53.3,-0.314,0
53819.09,1.8,8422.68,17374.17,683,85.9,56.5,0.36,0
45559.97,6.3,28922.04,3681.82,507,78.9,0.0,0.811,1
205801.47,5.3,26633.6,90585.52,800,69.5,26.7,-0.187,0
34566.67,4.7,18336.63,6827.04,527,91.8,27.4,0.412,0
63822.64,9.0,29664.07,28772.21,620,74.9,17.2,0.258,1
35860.06,5.0,13941.69,1000.0,598,89.2,20.0,-0.059,0
144652.76,5.3,29781.17,75230.06,750,63.6,24.6,-0.244,0
88234.6,7.4,11905.16,9644.95,770,85.9,47.2,0.867,0
37305.93,3.1,7920.6,16601.04,687,92.7,59.9,0.268,0
71820.64,4.4,26504.08,6157.97,625,88.9,46.0,0.336,0
62425.72,5.6,15349.07,31462.2,850,96.5,16.7,-0.074,0
40776.3,8.4,4555.75,15110.15,776,93.0,50.8,0.021,0
82206.55,4.0,14803.36,27127.19,793,88.2,47.1,-0.426,0
67111.99,4.3,14652.92,8639.8,839,95.8,0.0,0.266,0
61000.31,6.2,5963.84,22592.94,661,78.8,59.8,-0.131,0
52941.57,4.0,26097.63,17700.1,587,91.3,37.7,-0.359,1
68670.84,2.4,34553.14,19865.1,592,84.3,38.4,-0.299,0
61461.31,7.4,17958.78,19106.82,707,100.0,0.1,0.844,0
55966.09,5.0,16148.06,29415.43,640,87.8,67.3,-0.104,0
38079.88,3.3,15622.46,28966.77,691,66.0,41.7,0.129,1
137526.44,1.7,77067.83,46908.77,679,87.5,50.5,-0.418,0
30402.16,0.7,10288.82,1000.0,710,70.7,8.5,-0.066,0
68541.86,6.4,16777.69,12627.98,812,94.2,45.2,-0.48,0
45427.26,2.4,5978.73,15978.71,672,94.5,45.6,0.13,0
142593.19,1.0,90920.76,77198.04,635,75.5,31.9,-0.319,0
32961.14,2.2,5273.21,7036.7,632,69.5,9.1,0.279,0
36156.25,5.6,7085.4,12649.54,729,85.9,33.8,-0.626,0
31780.24,2.4,18957.32,3279.31,533,71.3,15.9,-0.221,1
64725.19,5.7,9170.78,18144.8,820,72.3,21.0,0.412,0
25458.94,2.8,11196.43,11220.38,521,76.9,58.2,0.537,1
41639.7,4.4,14976.17,19723.38,701,92.7,36.7,0.002,0
16584.09,4.7,891.59,3419.25,549,63.2,33.4,-0.136,1
61835.43,7.2,12050.97,19761.39,651,73.4,11.5,0.041,0
41145.99,7.3,3045.23,7103.21,806,100.0,34.1,0.718,0
23898.45,4.5,4106.3,6473.09,697,100.0,32.0,-0.094,0
98428.45,2.0,10349.58,50660.93,850,100.0,15.4,0.001,0
26391.13,9.7,4205.61,5046.17,684,84.6,56.7,-0.369,1
83978.75,3.2,52149.83,17758.63,637,94.5,55.7,-0.237,1
36843.24,0.3,10733.66,19403.46,706,78.6,19.5,0.154,0
130726.71,5.5,49113.56,63782.33,677,46.1,42.9,0.313,1
81818.02,5.6,15410.35,30997.66,761,76.0,0.0,0.106,0
31118.99,3.3,15742.21,11561.7,483,77.4,41.4,0.291,1
32715.51,1.1,1548.82,21749.55,849,84.4,50.6,-0.35,0
75586.95,0.9,8159.49,35176.26,849,90.8,12.5,-0.385,0
46896.2,3.5,5793.58,21358.67,788,100.0,35.3,0.278,0
49358.32,1.8,11715.08,14041.55,617,84.4,37.6,-0.167,0
109068.5,8.4,50783.43,27476.36,600,70.0,92.8,-0.411,1
35890.26,3.4,8840.61,6599.87,615,81.3,86.6,0.071,1
56966.1,3.1,14319.26,27949.76,656,93.0,41.4,0.03,0
91587.06,14.2,16859.42,37434.34,797,82.4,21.7,-0.066,0
84542.92,0.4,27584.88,12527.4,654,72.8,39.9,0.555,1
49623.16,4.3,2058.49,25913.25,625,91.3,57.5,0.656,0
46216.94,0.7,21402.97,15712.01,550,68.0,1.5,0.336,1
20819.63,10.4,11110.37,9984.36,528,71.7,0.0,0.15,1
30304.92,1.0,6968.31,16349.77,614,89.8,12.1,0.483,0
64543.69,5.8,20117.0,18724.01,772,73.0,50.2,0.055,0
50219.81,5.2,5875.33,7672.34,730,79.1,51.4,-0.068,0
56455.61,0.7,12323.92,22761.77,850,84.2,43.8,-0.204,0
95950.67,5.8,43269.16,16861.61,597,83.4,57.2,-0.274,1
28197.04,2.8,11109.98,16171.95,461,70.5,31.4,0.325,1
47576.81,6.6,30775.03,15584.94,546,88.6,29.6,-0.526,0
60101.56,2.7,19586.91,30335.62,547,71.2,42.7,-0.208,0
36780.09,5.8,6287.21,16355.9,670,100.0,69.2,-0.124,0
119051.61,4.0,29008.55,19073.09,848,78.4,43.2,-0.493,0
89296.96,5.8,30561.41,16806.11,721,92.5,33.1,-0.137,0
63549.43,6.6,13839.54,28046.15,663,94.3,43.1,0.033,0
145339.47,3.7,34566.48,37952.61,773,79.0,63.5,0.36,1
23756.41,3.2,440.2,11457.72,748,70.5,27.8,-0.177,0
53946.63,6.4,5942.11,11922.26,686,94.2,26.0,0.035,0
66269.52,2.8,13545.61,21593.41,592,64.1,25.5,-0.523,0
32761.02,3.7,6026.74,6901.1,603,66.2,51.3,-0.426,1
63920.35,11.7,40281.36,28823.47,584,92.5,19.4,-0.666,0
29477.41,4.4,9481.63,10496.72,576,81.2,47.8,0.343,1
79205.94,7.3,36932.2,38280.39,723,74.1,5.6,-0.115,0
96936.28,2.5,16343.79,29259.53,740,77.0,29.8,0.077,0
62930.32,5.8,20313.01,30459.95,677,72.9,33.8,0.183,0
19554.51,3.8,9194.31,9560.82,556,100.0,70.8,0.283,1
31833.15,3.3,13509.19,6910.39,548,98.3,54.4,0.702,0
73909.05,0.7,5220.42,17560.82,681,72.5,27.9,-0.014,0
54811.72,1.8,5445.33,17083.41,817,79.6,24.6,-0.249,0
12311.62,14.8,6045.47,5109.63,498,92.4,21.5,0.244,0
107318.54,4.0,48325.15,43147.02,687,70.3,12.6,0.827,0
58405.25,4.4,15233.6,9456.68,641,76.2,67.3,-0.189,0
34527.42,8.2,14390.91,22209.39,587,79.8,19.9,-0.278,1
93641.19,5.4,22016.48,35313.93,695,71.7,69.4,-0.894,0
37322.55,3.3,8527.88,7063.69,633,99.3,37.0,-0.723,0
37099.22,3.3,3200.53,7752.65,712,74.0,33.4,0.497,0
65979.14,1.7,45970.47,30913.31,476,82.4,37.0,-0.061,1
144288.66,6.1,30732.66,20735.83,850,85.6,59.2,-0.398,0
132319.26,6.3,4701.36,60519.41,850,100.0,17.9,0.001,0
66028.47,4.4,10810.96,35748.49,747,82.8,45.2,0.91,0
69864.44,3.9,1139.87,11027.43,782,100.0,34.2,0.001,0
83727.64,6.3,13110.06,15829.27,804,78.9,43.1,0.67,0
27137.15,1.6,11849.06,11434.48,519,80.9,30.9,-0.328,1
77209.79,5.6,22889.04,22297.66,790,97.1,27.8,0.511,0
36179.92,12.2,5224.06,15086.59,709,100.0,45.5,-0.196,0
64547.9,2.6,22182.53,29692.83,564,80.3,7.4,-0.269,1
47805.35,3.6,16204.09,15031.68,765,100.0,62.9,-0.329,0
71372.26,10.1,33000.13,7814.68,697,95.9,37.2,-0.113,0
57812.3,4.5,33187.6,17389.26,542,73.3,24.0,0.342,0
12000.0,7.7,2652.49,6003.85,632,83.7,42.4,-0.169,1
59777.85,5.8,3802.65,13382.7,781,83.4,21.1,0.374,0
77125.11,6.2,14588.87,22292.88,770,69.6,36.6,-0.251,0
69234.92,2.4,12309.7,12361.03,636,86.3,36.7,-0.029,0
51204.25,2.4,19422.52,9208.42,597,85.1,60.2,-0.186,0
133677.96,7.0,50684.07,49576.85,734,89.2,40.6,0.634,0
64296.16,1.2,17075.48,19313.29,657,85.0,12.6,0.181,1
68921.28,3.7,0.0,27504.9,713,74.7,46.6,0.099,1
96227.51,6.3,5515.87,37582.37,850,100.0,49.4,-0.098,0
66133.2,3.6,21435.27,33087.86,717,87.0,2.8,-0.204,0
33060.36,3.9,10467.15,21294.57,678,100.0,11.2,-0.352,0
14170.45,8.0,922.37,1000.0,580,90.1,75.2,0.463,0
41671.95,10.9,11474.89,1000.0,741,100.0,28.4,-0.565,0
82332.4,18.7,12208.98,41095.31,716,73.1,28.8,-0.127,0
44613.73,10.3,2756.11,13813.04,740,82.8,34.3,0.309,1
84174.57,3.0,16659.44,21609.96,721,77.7,22.2,-0.586,0
58794.32,2.1,13564.29,11770.42,683,76.0,0.0,0.062,0
110022.08,3.1,28034.52,46739.18,652,87.7,12.6,-0.305,0
46056.81,6.4,16760.33,3826.38,638,80.6,22.2,0.009,0
70065.67,3.3,9116.87,12550.51,675,64.0,24.9,-0.059,0
71556.08,2.5,18608.19,27921.32,740,79.8,19.6,-0.789,0
123732.97,11.8,30124.96,54225.76,850,78.6,5.2,0.223,0
21191.37,3.2,8213.2,1000.0,608,96.3,23.9,-0.346,0
42103.05,6.0,17743.81,16320.84,552,63.7,57.3,-0.192,1
86394.89,5.9,4111.95,27897.4,764,76.8,21.6,0.018,0
126784.37,0.7,44022.18,41385.54,731,73.5,31.4,0.131,0
61823.53,11.3,22815.01,7567.12,662,94.4,63.9,0.157,0
46120.5,1.6,13509.82,8290.27,594,76.4,21.3,0.277,0
82159.28,1.1,32898.24,15688.52,594,98.6,96.1,-0.864,0
87359.45,2.9,34901.97,45120.8,700,83.3,52.8,0.169,0
44452.93,2.1,8524.75,8042.12,665,90.9,36.5,0.004,0
64969.23,10.1,5296.64,33527.16,789,99.5,30.0,-0.194,0
103703.38,5.3,25337.27,16062.11,759,67.2,61.8,0.092,0
153238.75,2.7,51613.61,42893.0,850,80.5,21.1,0.322,0
81506.07,1.0,22772.02,29088.49,680,89.9,26.3,-0.307,0
55507.66,5.8,16480.06,20950.08,712,86.8,67.1,0.491,0
52588.81,3.5,8800.67,13458.3,571,65.8,27.5,0.401,1
73612.35,6.4,15579.61,14085.59,727,93.8,25.7,0.13,0
50837.01,5.3,3765.14,21336.07,697,84.7,21.8,-0.428,0
60132.29,2.2,12114.64,10320.37,726,85.8,0.0,0.754,0
30277.74,6.9,6386.01,15535.57,620,80.9,55.3,0.1,0
110567.5,1.4,46201.93,59658.12,487,39.5,34.1,0.052,1
28937.64,3.4,11978.88,2875.26,545,91.6,56.4,0.04,0
42716.41,3.7,13968.88,20749.95,610,92.2,31.6,0.193,0
57163.81,4.1,0.0,1322.15,793,78.1,26.6,0.324,0
161949.98,1.3,13469.05,78493.32,825,63.2,21.7,-0.009,0
42938.51,9.8,18291.69,18825.85,621,76.5,48.7,-0.435,1
37559.86,2.2,4335.66,15310.76,638,97.9,18.9,0.362,0
40016.64,0.8,16670.97,20349.91,666,78.3,42.7,-0.285,1
134914.08,5.5,43643.01,64406.52,822,84.3,35.8,-0.352,0
12000.0,14.6,648.52,1000.0,606,79.3,14.1,-0.022,0
31210.01,0.7,2359.22,1882.48,693,88.4,26.0,-0.16,0
243338.51,8.1,119310.68,18031.64,720,65.6,35.2,0.133,0
74980.63,4.4,13919.41,22674.34,807,81.2,28.8,0.2,0
29487.1,1.3,7155.84,4469.09,489,99.3,72.9,-0.165,0
52941.62,3.7,5673.65,16821.9,671,71.2,39.7,0.042,0
56224.06,12.3,14496.56,21276.38,698,80.2,31.1,-0.17,0
86281.36,10.5,14232.2,25858.76,822,98.7,27.7,0.268,0
149003.65,21.1,33261.21,8292.04,840,94.5,30.4,0.172,0
67084.17,7.2,19664.22,15116.53,653,90.3,22.8,0.251,0
40260.11,2.9,20757.84,20808.52,568,89.4,18.5,-0.099,0
83524.6,8.0,12449.85,21127.84,759,89.2,47.0,0.09,0
36899.79,2.4,10901.93,1104.07,537,80.8,65.8,0.179,1
30689.15,4.0,15364.01,1000.0,669,99.4,26.0,0.262,1
20579.49,2.4,8563.42,9633.75,484,77.4,43.6,0.232,1
22906.58,7.1,4271.97,9815.67,563,70.1,21.7,-0.043,0
33088.97,6.7,5638.45,14815.53,712,64.6,37.1,-0.402,1
28345.27,2.6,13435.83,3347.29,581,75.4,8.8,0.176,1
64362.09,9.3,27990.7,3462.53,643,75.2,17.9,0.158,0
28010.34,11.3,15779.98,7251.7,502,74.0,17.2,-0.385,0
12000.0,2.9,1380.67,5648.97,501,67.5,32.1,0.296,0
30511.18,5.9,1194.11,14997.35,705,89.2,11.6,0.055,0
41792.71,11.8,13146.97,8716.17,611,70.7,0.0,-0.045,0
38832.11,5.5,10081.07,27920.1,688,91.7,7.6,0.075,0
124958.7,3.4,64503.23,40060.55,617,94.1,31.5,0.326,0
38659.65,4.1,21058.22,21426.97,672,100.0,19.1,0.545,0
87948.61,2.9,20687.21,7049.32,696,77.6,23.4,-0.019,0
53613.68,9.5,11829.34,15341.15,723,81.8,40.3,-0.081,0
52930.36,8.7,10778.84,18462.86,661,73.6,18.6,0.213,0
34219.15,2.3,19908.18,10715.37,511,67.6,33.4,-0.469,1
52452.83,2.7,12144.14,25994.5,542,78.1,77.7,0.302,1
35567.84,1.1,8040.29,16743.08,589,73.1,27.4,-0.474,0
59487.02,6.4,14892.73,2451.59,633,67.4,30.9,-0.481,0
47575.0,1.6,8804.06,9591.4,724,87.3,42.6,0.544,0
32223.61,16.0,4616.0,9657.69,621,69.0,18.6,-0.729,1
93483.65,2.1,26787.88,45616.14,850,91.9,23.2,0.458,0
68511.87,0.6,21495.33,17958.62,729,96.0,33.1,0.546,0
42343.3,1.5,3986.28,1000.0,681,71.9,38.9,0.119,1
58689.8,5.4,22179.03,16853.29,640,100.0,16.4,0.212,0
51735.4,4.0,6685.99,8087.12,755,89.6,46.2,-0.551,0
33618.27,2.1,6152.99,12851.13,713,83.0,65.9,-0.172,0
56318.19,3.9,12066.04,8986.26,616,59.1,0.0,0.125,0
38501.16,2.6,4804.18,22380.45,586,60.0,42.8,0.115,0
32218.19,6.3,6478.59,11704.86,693,100.0,33.2,0.156,1
22191.8,1.7,4799.49,12127.67,644,100.0,29.1,0.115,0
44478.71,4.8,13344.63,14741.47,640,100.0,41.5,0.007,0
74001.0,5.0,18839.17,30053.3,764,100.0,62.6,-0.428,0
36972.78,4.1,16862.41,14201.58,694,100.0,40.1,0.123,0
216726.13,5.8,39642.44,19580.51,843,87.3,54.2,-0.398,0
88179.26,3.8,30126.24,47888.49,677,91.8,34.2,-0.128,0
111010.67,7.1,42511.14,30214.75,631,74.4,42.3,0.487,0
83900.23,4.1,17006.16,18950.64,850,87.3,24.1,-0.548,0
150102.81,9.7,63919.95,45650.25,747,94.4,35.8,-0.044,0
35141.88,4.8,16571.4,16760.73,637,94.7,29.6,0.304,0
13247.9,9.3,2433.77,4942.05,507,82.2,37.1,0.224,0
42388.44,2.7,15613.11,11205.54,528,55.6,1.9,0.107,0
73645.64,1.8,38523.05,10088.59,666,62.8,12.7,-0.237,1
58884.57,7.1,27373.21,8914.92,579,90.7,58.8,0.459,1
63039.07,4.2,35058.37,10437.16,502,76.9,62.9,-0.428,1
112027.59,0.4,63812.9,60572.25,742,93.3,0.4,0.243,0
66844.99,2.3,27560.98,16736.93,574,67.0,23.7,0.054,1
84069.75,5.4,52342.63,45026.03,696,100.0,20.0,-0.275,0
32313.5,3.9,19343.31,10597.71,434,70.9,40.1,-0.136,1
29659.37,2.2,19275.2,14884.34,531,100.0,33.3,0.634,1
131631.64,4.2,39728.51,68384.63,728,62.3,48.6,-0.407,0
57267.92,4.7,34387.62,16249.78,599,92.4,8.0,-0.616,0
38454.23,0.8,1333.59,9874.79,595,71.0,42.0,-0.223,0
38493.05,9.2,1760.47,2007.02,721,83.9,28.3,0.145,0
37910.46,10.6,6069.06,2424.63,716,99.1,20.3,0.498,0
36683.14,2.3,1932.96,16593.32,717,96.6,43.8,0.009,0
26749.44,14.3,4559.63,9961.47,623,72.5,30.1,-0.57,1
23736.49,3.9,9161.66,8985.11,540,75.4,33.0,0.033,0
48666.57,2.5,731.59,1395.75,739,62.0,61.7,0.3,1
39100.51,2.4,11196.62,13248.52,521,58.9,36.4,0.112,0
99602.01,13.7,69650.08,20579.43,522,72.3,73.9,0.173,1
63652.39,1.7,14630.8,7368.86,817,72.0,0.0,-0.655,0
62687.96,4.8,18904.06,4013.41,649,62.9,34.8,-0.47,1
36000.34,5.2,26579.27,10405.15,546,81.1,12.8,-0.047,0
50687.49,7.1,14454.97,23338.09,689,83.5,16.4,0.397,0
66075.32,4.5,10696.9,24469.71,805,83.8,21.9,-0.276,0
80330.74,13.0,42927.84,11272.77,577,72.8,53.5,0.072,0
51449.68,14.7,15419.23,24088.35,621,75.9,26.9,0.058,0
98077.97,11.1,19124.51,52620.86,802,79.6,12.2,-0.365,0
54414.95,5.6,16787.07,14964.52,713,95.4,48.2,-0.258,0
83789.75,8.1,377.62,34498.7,823,74.5,11.4,-0.009,0
41381.17,3.3,0.0,12138.74,593,60.5,68.4,-0.128,1
19991.78,9.4,8124.16,13437.38,609,79.5,9.2,0.287,0
62792.91,2.6,8855.45,2592.94,789,77.9,29.3,-0.147,0
80735.06,2.0,44855.27,37389.78,477,61.4,73.5,0.31,1
74342.72,1.9,18889.57,18607.18,816,78.4,28.5,-0.127,0
68336.73,6.4,12064.31,17776.03,768,71.6,43.5,0.008,0
44724.52,12.0,25462.34,13749.12,555,82.9,32.8,0.28,1
34762.33,12.6,2558.01,10863.85,707,89.9,35.0,-0.038,0
73383.22,0.4,14080.11,28464.61,776,76.5,18.6,-0.149,0
68497.06,8.5,29653.31,27396.16,656,91.2,44.1,-0.024,0
39795.36,1.8,13381.65,9758.69,786,79.7,61.5,0.313,1
99726.16,18.5,50837.58,43669.78,661,80.3,0.0,0.116,0
33337.03,1.3,17170.39,10114.82,673,79.7,16.5,-0.751,0
39303.24,0.8,4696.96,21039.2,680,81.3,23.9,-0.253,0
133256.87,8.6,17256.28,33021.32,780,64.7,17.3,-0.25,0
87353.65,3.2,19842.99,13170.33,608,58.4,47.9,0.204,1
44493.34,3.0,40306.18,14033.53,506,99.7,22.9,-0.671,0
63453.29,2.2,4546.28,26372.06,719,87.0,36.6,0.098,0
58990.74,2.6,6859.33,11872.29,682,76.4,64.8,0.223,1
12000.0,8.9,5705.76,7349.53,490,98.9,0.0,0.223,1
32906.96,1.9,14229.51,1000.0,476,100.0,41.3,-0.03,0
52682.28,3.8,12328.08,10122.42,625,63.0,32.5,-0.566,0
44527.56,1.7,2246.81,15672.92,840,83.5,32.6,-0.09,0
62063.07,4.6,11131.09,10763.03,791,93.3,16.9,0.516,0
100832.43,3.0,34997.76,41334.55,652,61.2,27.4,-0.209,1
45394.91,6.0,32656.11,24933.55,585,62.6,34.8,0.763,1
30281.43,6.6,9772.78,12593.64,536,97.3,31.3,0.284,0
64774.57,12.1,7721.44,18476.17,749,83.2,48.9,-0.05,0
45268.07,17.8,10399.98,12551.23,655,74.3,13.1,0.079,0
49720.13,2.5,17504.16,27675.39,614,61.0,7.1,0.131,1
46144.1,7.2,20860.17,15536.51,617,88.6,0.0,-0.202,0
185908.67,2.9,82663.37,80753.8,644,64.4,37.8,-0.145,1
15797.59,6.5,3690.32,6201.08,533,69.7,50.1,0.698,1
43757.41,6.3,7023.45,22554.01,679,70.6,11.5,0.522,0
54066.55,6.2,13740.87,10293.25,665,79.3,9.7,-0.132,0
35255.32,7.6,5815.06,14415.43,538,68.6,72.8,-0.273,0
88867.72,4.9,11341.03,36172.34,767,70.7,60.5,-0.558,0
84735.65,3.2,3894.32,48558.05,806,97.2,61.7,0.755,0
52771.94,4.7,22139.22,1000.0,558,86.4,42.0,0.359,0
46682.72,16.9,18870.18,24287.21,568,84.2,49.1,0.436,0
50941.02,2.7,13659.68,15148.36,722,90.1,29.3,-0.19,0
51142.31,3.4,18309.55,16188.42,615,69.2,6.5,-0.213,0
51890.7,2.3,8549.78,21961.95,773,89.1,7.5,-0.323,0
48854.44,0.7,13315.73,16544.77,850,90.0,35.1,-1.0,0
62245.85,4.1,3541.08,15716.58,765,69.7,53.5,-0.306,1
81982.95,6.8,49411.59,42310.08,635,92.4,31.7,0.112,0
27538.96,2.0,5767.49,7384.42,517,87.3,47.2,0.087,0
30398.08,10.9,22492.9,6884.79,523,87.7,33.2,-0.216,1
20708.82,5.9,5465.27,5489.98,635,100.0,41.1,0.229,1
87248.75,8.9,21983.12,42883.44,825,85.7,50.4,-0.236,0
62173.11,5.5,9406.57,14443.63,634,71.1,61.6,0.269,1
71531.78,3.8,198.94,9755.72,728,85.8,40.7,0.264,0
24680.68,3.2,1476.78,12492.92,737,84.2,73.8,0.287,1
144599.26,5.3,36701.51,63851.11,765,68.5,30.3,0.026,0
38759.53,5.7,13622.22,12622.85,583,55.7,61.5,-0.286,1
59427.55,2.9,21017.54,14357.46,570,83.1,46.7,-0.417,0
86674.2,3.7,25086.15,45312.42,721,97.2,0.0,-0.759,0
31481.68,14.8,14547.79,13470.72,548,97.3,63.3,0.265,0
40115.64,4.7,7394.96,15458.3,554,88.0,16.6,-0.59,0
59787.06,5.1,12329.84,25530.35,740,100.0,30.0,-0.047,0
260826.36,12.4,80675.11,149716.6,773,86.4,52.5,0.076,1
63934.77,5.8,26318.72,20090.01,664,81.2,20.1,-0.374,0
131071.55,4.3,70936.37,27460.77,683,86.9,33.6,-0.043,0
105147.59,8.7,0.0,33978.03,771,73.7,48.1,0.112,0
66330.53,7.4,7806.0,34350.49,750,66.3,18.6,-0.096,0
31443.34,5.2,3635.04,11566.32,661,70.3,30.3,0.161,0
97038.64,5.5,41546.86,11662.61,749,77.3,27.9,-0.156,0
23766.67,3.5,2528.25,14953.02,796,96.1,54.3,-0.097,0
130676.66,1.6,48216.21,62411.38,660,63.7,66.4,-0.311,1
60476.06,6.7,9885.86,21609.91,740,70.4,13.0,-0.047,0
12611.66,1.1,7044.57,6597.05,512,95.3,36.6,0.002,0
44923.74,1.7,17762.9,15054.01,759,79.0,24.5,-0.323,0
77627.06,3.7,24682.89,33017.72,608,81.2,35.6,0.15,0
47554.75,3.4,22942.42,26095.79,511,78.8,70.3,-0.863,1
80278.19,7.2,22704.67,8546.72,695,100.0,42.6,0.379,0
33944.66,8.5,16905.13,16102.36,567,91.8,23.7,-0.496,0
26415.59,16.2,9903.92,4769.42,605,87.5,7.6,0.364,0
52088.79,0.9,22271.08,31192.51,548,86.8,55.0,0.217,0
55125.14,6.1,7820.24,21290.43,781,89.7,25.8,0.354,0
44729.5,5.9,10644.32,18636.44,766,100.0,19.5,-0.394,0
106405.24,5.4,18879.7,43172.17,766,78.8,41.1,-0.071,0
33941.24,6.7,4414.92,14550.11,700,86.4,46.6,0.103,0
64359.58,7.7,2764.38,19105.45,850,84.4,27.6,0.15,0
56240.0,11.1,28687.93,14093.86,671,96.6,16.1,0.294,0
23012.81,5.5,2857.6,3491.37,598,100.0,62.4,0.228,1
26226.7,13.4,9190.64,14993.44,528,75.8,48.7,0.167,0
54532.44,5.6,23600.14,19578.64,580,90.3,54.7,0.172,0
161080.58,3.0,46959.55,60804.44,850,86.5,27.9,0.239,0
74503.28,5.2,19649.09,15580.09,653,64.5,18.4,0.007,0
20971.11,2.1,2253.0,3216.5,626,97.6,24.3,0.401,0
12000.0,2.2,3115.67,1666.41,535,100.0,4.5,-0.027,0
81079.02,3.9,47531.39,45831.51,619,95.5,28.3,-0.592,0
51384.02,3.5,13930.46,30083.01,630,75.2,21.5,0.436,0
101488.04,10.9,18819.99,38333.14,704,65.0,33.4,0.164,0
33376.43,3.9,12584.98,23734.24,679,93.0,36.0,-0.052,0
65684.41,1.9,17029.58,12275.13,644,68.9,36.8,0.04,0
86283.65,4.5,21676.11,9361.56,708,70.3,23.3,0.527,0
42357.26,5.5,3694.25,15687.71,800,86.9,11.2,0.035,0
42858.23,4.9,7894.51,17613.51,799,94.3,6.2,0.532,0
54934.37,1.8,14780.64,4133.1,627,79.3,38.9,0.165,1
73018.78,11.7,33800.14,14270.15,669,81.1,37.7,-0.127,0
53750.93,0.8,11360.58,19591.0,728,82.4,7.2,-0.458,0
92567.93,4.8,24595.11,5443.36,642,71.2,63.5,0.032,1
42021.46,1.7,5850.32,16089.48,741,78.7,51.7,0.46,1
26091.96,9.1,8075.7,1000.0,570,61.4,14.6,-0.199,1
160706.73,6.1,67294.39,81592.9,782,94.3,40.3,0.128,0
38849.54,5.5,11844.72,13469.25,669,100.0,32.3,0.537,0
39630.6,3.7,6828.91,8741.7,687,84.8,40.3,-0.621,0
52250.68,11.0,14372.14,2936.55,702,100.0,38.4,0.139,0
56215.6,3.7,17114.77,15585.59,641,80.3,48.4,0.194,0
43797.15,14.2,8354.48,17199.8,599,65.1,64.6,0.125,0
53659.37,2.2,551.64,7505.83,835,100.0,41.0,-0.596,0
53004.43,4.5,5085.57,11001.97,793,72.2,45.7,-0.266,0
59644.11,7.6,15503.14,23812.79,700,97.3,64.3,-0.73,0
14814.8,6.5,1277.52,3342.98,681,87.0,24.2,-0.461,0
152433.23,4.3,16773.65,22879.16,850,100.0,16.3,0.295,0
49960.67,0.9,14486.05,8468.95,742,83.1,48.4,-0.115,0
74558.73,5.1,9152.34,38053.78,845,67.7,10.5,0.287,0
25388.31,3.3,7410.87,5661.11,559,74.7,18.8,0.268,0
41812.47,2.7,5255.38,25360.64,612,100.0,65.1,-0.393,0
37429.94,7.9,13094.49,1000.0,614,88.5,0.6,0.059,0
121582.47,0.7,37793.86,59311.04,850,100.0,41.1,-0.555,0
39253.76,4.4,16065.98,2648.61,638,78.9,6.2,0.096,0
82202.75,0.2,3088.38,25707.89,754,94.0,43.2,0.148,0
37883.42,6.5,7897.13,13034.44,665,66.0,71.6,-0.08,1
42237.32,7.9,21963.33,25192.69,580,84.4,14.7,-0.589,0
47332.26,5.0,8320.96,1000.0,767,100.0,0.0,-0.521,0
109766.96,3.1,43076.37,12023.89,656,73.0,42.1,0.89,0
19160.02,10.9,3800.66,8716.43,631,74.3,22.4,0.217,1
26275.31,11.4,3879.92,8595.83,673,95.6,31.3,-0.098,0
18564.05,5.7,3091.19,7495.97,682,85.6,42.3,0.336,0
29788.39,12.6,10967.12,9609.51,640,100.0,46.3,0.515,0
34669.65,2.2,5584.62,7831.78,755,80.6,46.5,0.424,1
22293.16,4.1,14321.87,7268.37,516,85.0,34.5,-0.068,1
36178.44,0.4,22.43,7002.99,773,88.4,43.7,-0.117,0
17888.39,1.6,4781.46,6309.27,588,68.9,31.2,0.279,0
30949.32,1.5,14219.86,9712.73,525,65.8,28.4,-0.082,1
104844.25,6.5,0.0,11942.82,758,64.5,34.7,0.42,0
67641.26,1.7,34610.98,25323.52,527,37.7,46.5,0.039,1
60060.47,2.5,17523.08,19898.95,694,82.8,22.1,0.278,0
31209.31,2.8,8946.7,12663.99,654,65.8,39.3,0.364,1
23275.42,1.3,6288.95,8341.52,680,76.5,25.8,-0.455,0
28954.01,4.7,12532.04,10325.53,655,98.3,20.3,0.051,0
52904.02,5.4,15008.21,21732.44,675,70.8,56.0,0.402,0
87334.18,1.0,10117.8,38179.18,846,93.7,42.4,-0.282,0
88992.03,7.2,28560.13,38656.5,671,61.9,42.6,-0.192,0
76637.12,2.0,24664.76,15645.39,650,74.4,16.1,0.42,1
36110.67,2.8,998.09,6284.48,800,100.0,30.1,0.535,0
54912.84,6.2,7274.8,7167.6,731,78.0,47.0,-1.0,0
45399.74,2.8,8627.96,13929.83,760,100.0,42.4,0.42,0
48501.29,1.6,5821.89,15062.83,743,100.0,86.3,-0.814,0
166112.47,4.5,17716.25,86031.34,848,78.1,39.4,-0.022,0
20555.83,9.2,5578.27,9156.8,655,74.7,21.7,-0.485,0
47616.17,8.4,11914.37,13524.5,609,53.8,26.3,-0.192,1
